product_key,stored_name,original_name,path,mime_type,extension,size_bytes,checksum_sha256,width,height,alt_text,sort_order,is_primary
LASER-MACHINE-MIRRORS,8a53aca179ed19505c0006763380903c2178ac7f4028b6d1b252af74c7a7ac72.jpg,laser-machine-mirrors-1000x1000.jpg,products/8a53aca179ed19505c0006763380903c2178ac7f4028b6d1b252af74c7a7ac72.jpg,image/jpeg,jpg,43730,8a53aca179ed19505c0006763380903c2178ac7f4028b6d1b252af74c7a7ac72,1000,1000,Laser Machine Mirrors,0,true
LASER-MACHINE-MIRRORS,1583be66319afd3808dd7ee0dde7f05386cae7b92f782a88114850844eb7ff37.jpg,laser-machine-mirrors-1000x1000.jpg,products/1583be66319afd3808dd7ee0dde7f05386cae7b92f782a88114850844eb7ff37.jpg,image/jpeg,jpg,23147,1583be66319afd3808dd7ee0dde7f05386cae7b92f782a88114850844eb7ff37,809,527,Laser Machine Mirrors,10,false
LASER-MACHINE-MIRRORS,3c7968105816b782e2042f13aa6e0be28779278a7f93d967bb618b185997cc44.png,laser-machine-mirrors-1000x1000.png,products/3c7968105816b782e2042f13aa6e0be28779278a7f93d967bb618b185997cc44.png,image/png,png,79045,3c7968105816b782e2042f13aa6e0be28779278a7f93d967bb618b185997cc44,500,500,Laser Machine Mirrors,20,false
LASER-MACHINE-MIRRORS,2178672174992c6023507ebcf483f56f6d1c2396e539e804632471fd62f2a72e.png,laser-machine-mirrors-1000x1000.png,products/2178672174992c6023507ebcf483f56f6d1c2396e539e804632471fd62f2a72e.png,image/png,png,125289,2178672174992c6023507ebcf483f56f6d1c2396e539e804632471fd62f2a72e,500,500,Laser Machine Mirrors,30,false
LASER-MACHINE-MIRRORS,edd7cfe8c5608da3abac2e909c291d6f955faa6ab13a20f4ae48ff2b087c9968.jpg,laser-machine-mirrors-1000x1000.jpg,products/edd7cfe8c5608da3abac2e909c291d6f955faa6ab13a20f4ae48ff2b087c9968.jpg,image/jpeg,jpg,58323,edd7cfe8c5608da3abac2e909c291d6f955faa6ab13a20f4ae48ff2b087c9968,1000,1000,Laser Machine Mirrors,40,false
LASER-MACHINE-MIRRORS,bd6f907a9a8085336344d17360a1aba5ebe7d8f82eab40dc6c28f090ae87f273.jpg,laser-machine-mirrors-1000x1000.jpg,products/bd6f907a9a8085336344d17360a1aba5ebe7d8f82eab40dc6c28f090ae87f273.jpg,image/jpeg,jpg,43607,bd6f907a9a8085336344d17360a1aba5ebe7d8f82eab40dc6c28f090ae87f273,1000,1000,Laser Machine Mirrors,50,false
LASER-MACHINE-MIRRORS,31b5ac0ad1a199847007b299c386cca4c26398bae4eb5a1f66f697f0bd777b7c.jpg,laser-machine-mirrors-1000x1000.jpg,products/31b5ac0ad1a199847007b299c386cca4c26398bae4eb5a1f66f697f0bd777b7c.jpg,image/jpeg,jpg,30915,31b5ac0ad1a199847007b299c386cca4c26398bae4eb5a1f66f697f0bd777b7c,1000,750,Laser Machine Mirrors,60,false
DOUBLE-LAYERS-RAYTOOLS-LASER-NOZZLE,7128aa93cae69f528364bb44080750da0356e846bf817bd2f2ef9c4734c9f6e5.jpg,double-layers-raytools-laser-nozzle-1000x1000.jpg,products/7128aa93cae69f528364bb44080750da0356e846bf817bd2f2ef9c4734c9f6e5.jpg,image/jpeg,jpg,41004,7128aa93cae69f528364bb44080750da0356e846bf817bd2f2ef9c4734c9f6e5,1000,1000,Double Layers Raytools Laser Nozzle,0,true
DOUBLE-LAYERS-RAYTOOLS-LASER-NOZZLE,9e804dd643aff6b1900e203ef3185cc0c4a2e988607aa03b656c65a52d7e410f.jpg,double-layers-raytools-laser-nozzle-1000x1000.jpg,products/9e804dd643aff6b1900e203ef3185cc0c4a2e988607aa03b656c65a52d7e410f.jpg,image/jpeg,jpg,27861,9e804dd643aff6b1900e203ef3185cc0c4a2e988607aa03b656c65a52d7e410f,1000,825,Double Layers Raytools Laser Nozzle,10,false
DOUBLE-LAYERS-RAYTOOLS-LASER-NOZZLE,0e48129c937695f136d3b2d84a6c45271ef1e25d066e38b2ce714c714aefc5f7.jpg,double-layers-raytools-laser-nozzle-1000x1000.jpg,products/0e48129c937695f136d3b2d84a6c45271ef1e25d066e38b2ce714c714aefc5f7.jpg,image/jpeg,jpg,32503,0e48129c937695f136d3b2d84a6c45271ef1e25d066e38b2ce714c714aefc5f7,1000,889,Double Layers Raytools Laser Nozzle,20,false
DOUBLE-LAYERS-RAYTOOLS-LASER-NOZZLE,3316b4c8cd17999027830f2c17518c3a7e611cb0fbc1300b290f8537d0a6b28e.png,double-layers-raytools-laser-nozzle-1000x1000.png,products/3316b4c8cd17999027830f2c17518c3a7e611cb0fbc1300b290f8537d0a6b28e.png,image/png,png,80759,3316b4c8cd17999027830f2c17518c3a7e611cb0fbc1300b290f8537d0a6b28e,706,1000,Double Layers Raytools Laser Nozzle,30,false
RAYTOOLS-LASER-HEAD-PROTECTION-LENS,5365827f94eafde3eb464d0d46c7d769deb81e1b82deb7605d330b7a81dcb745.jpeg,raytools-laser-head-protection-lens-1000x1000.jpeg,products/5365827f94eafde3eb464d0d46c7d769deb81e1b82deb7605d330b7a81dcb745.jpeg,image/jpeg,jpeg,53080,5365827f94eafde3eb464d0d46c7d769deb81e1b82deb7605d330b7a81dcb745,869,1000,Raytools Laser Head Protection Lens,0,true
RAYTOOLS-LASER-HEAD-PROTECTION-LENS,b99ca326ad5bab9e3a72a2a66cc92d9e3d043d04e43f4d79348f55b5e38aa040.jpg,product-jpeg-500x500.jpg,products/b99ca326ad5bab9e3a72a2a66cc92d9e3d043d04e43f4d79348f55b5e38aa040.jpg,image/jpeg,jpg,24984,b99ca326ad5bab9e3a72a2a66cc92d9e3d043d04e43f4d79348f55b5e38aa040,417,500,Raytools Laser Head Protection Lens,10,false
RAYTOOLS-LASER-HEAD-PROTECTION-LENS,1371850b914daaec923839c8624a816add1686af2d91acba7cde78ef28d04826.jpg,raytools-laser-head-protection-lens-1000x1000.jpg,products/1371850b914daaec923839c8624a816add1686af2d91acba7cde78ef28d04826.jpg,image/jpeg,jpg,47418,1371850b914daaec923839c8624a816add1686af2d91acba7cde78ef28d04826,1000,1000,Raytools Laser Head Protection Lens,20,false
RAYTOOLS-LASER-HEAD-PROTECTION-LENS,a71316b43a054671a7346cd86e31d894f0b40b9380dce5fa8b85a527aa8f4cb1.jpg,raytools-laser-head-protection-lens-1000x1000.jpg,products/a71316b43a054671a7346cd86e31d894f0b40b9380dce5fa8b85a527aa8f4cb1.jpg,image/jpeg,jpg,34602,a71316b43a054671a7346cd86e31d894f0b40b9380dce5fa8b85a527aa8f4cb1,1000,1000,Raytools Laser Head Protection Lens,30,false
HYCO-VACUUM-PUMP,a3a2defef393c454a048f2e9e3f2e15edb8ac165eced6bb70f8256d5e81fa708.jpg,product-jpeg-500x500.jpg,products/a3a2defef393c454a048f2e9e3f2e15edb8ac165eced6bb70f8256d5e81fa708.jpg,image/jpeg,jpg,27799,a3a2defef393c454a048f2e9e3f2e15edb8ac165eced6bb70f8256d5e81fa708,500,493,Hyco Vacuum Pump,0,true
HYCO-VACUUM-PUMP,4e744cb17ded843928631eac1cee6ee7fad54224bd0a50d68f478095e541acfb.jpg,hyco-vacuum-pump-1000x1000.jpg,products/4e744cb17ded843928631eac1cee6ee7fad54224bd0a50d68f478095e541acfb.jpg,image/jpeg,jpg,45212,4e744cb17ded843928631eac1cee6ee7fad54224bd0a50d68f478095e541acfb,1000,667,Hyco Vacuum Pump,10,false
HYCO-VACUUM-PUMP,648d7192cedd35a6f917ad4e310df4dd14cd12ac28edfd8f510f0401c022b1ff.jpg,hyco-vacuum-pump-1000x1000.jpg,products/648d7192cedd35a6f917ad4e310df4dd14cd12ac28edfd8f510f0401c022b1ff.jpg,image/jpeg,jpg,111967,648d7192cedd35a6f917ad4e310df4dd14cd12ac28edfd8f510f0401c022b1ff,1000,1000,Hyco Vacuum Pump,20,false
HYCO-VACUUM-PUMP,016e5e2b23b5b58b85ae65592662b63d4d5755b202755240e1dc4a153e9bfa1f.png,hyco-vacuum-pump-1000x1000.png,products/016e5e2b23b5b58b85ae65592662b63d4d5755b202755240e1dc4a153e9bfa1f.png,image/png,png,103906,016e5e2b23b5b58b85ae65592662b63d4d5755b202755240e1dc4a153e9bfa1f,649,1000,Hyco Vacuum Pump,30,false
1MM-CO2-LASER-MIRROR,722367fef47ee5b167e6cdabaca38d1826bdbb9256fb55ffe152f0b68d9dcd9d.webp,ii-vi-co2-laser-mirror-1000x1000.webp,products/722367fef47ee5b167e6cdabaca38d1826bdbb9256fb55ffe152f0b68d9dcd9d.webp,image/webp,webp,57506,722367fef47ee5b167e6cdabaca38d1826bdbb9256fb55ffe152f0b68d9dcd9d,1000,823,1mm Co2 Laser Mirror,0,true
1MM-CO2-LASER-MIRROR,c25bcfb712617cc845337ad3e3cf7ca95aaf1fb25693ca737e9ee7d732dafe1f.jpg,laser-co2-fiber-mirrors-500x500.jpg,products/c25bcfb712617cc845337ad3e3cf7ca95aaf1fb25693ca737e9ee7d732dafe1f.jpg,image/jpeg,jpg,24439,c25bcfb712617cc845337ad3e3cf7ca95aaf1fb25693ca737e9ee7d732dafe1f,500,484,1mm Co2 Laser Mirror,10,false
1MM-CO2-LASER-MIRROR,39d58d16a63d47c76ca3ee57d6476f92fe38a6d113e30baf7c42c959aa323c05.webp,ii-vi-co2-laser-mirror-1000x1000.webp,products/39d58d16a63d47c76ca3ee57d6476f92fe38a6d113e30baf7c42c959aa323c05.webp,image/webp,webp,44391,39d58d16a63d47c76ca3ee57d6476f92fe38a6d113e30baf7c42c959aa323c05,1000,670,1mm Co2 Laser Mirror,20,false
1MM-CO2-LASER-MIRROR,16b6d1ac68ccd147e6224fa60f1c74cf52499b7c9104e00220080d24a4e3f20a.webp,ii-vi-co2-laser-mirror-1000x1000.webp,products/16b6d1ac68ccd147e6224fa60f1c74cf52499b7c9104e00220080d24a4e3f20a.webp,image/webp,webp,60632,16b6d1ac68ccd147e6224fa60f1c74cf52499b7c9104e00220080d24a4e3f20a,1000,1000,1mm Co2 Laser Mirror,30,false
OPHIR-CO2-LASER-LENS,f235aea15de8ffe6a62df2d493355007b144d20e777a76933276874c5604e530.png,laser-mirror-500x500.png,products/f235aea15de8ffe6a62df2d493355007b144d20e777a76933276874c5604e530.png,image/png,png,110990,f235aea15de8ffe6a62df2d493355007b144d20e777a76933276874c5604e530,500,475,Ophir Co2 Laser Lens,0,true
OPHIR-CO2-LASER-LENS,4b2d6dd374e6322b7d3f5ab57a9bb5e12f24abc994b82a2e45ce9104caed62d2.png,ophir-co2-laser-lens-and-mirror-1000x1000.png,products/4b2d6dd374e6322b7d3f5ab57a9bb5e12f24abc994b82a2e45ce9104caed62d2.png,image/png,png,88860,4b2d6dd374e6322b7d3f5ab57a9bb5e12f24abc994b82a2e45ce9104caed62d2,500,500,Ophir Co2 Laser Lens,10,false
OPHIR-CO2-LASER-LENS,e9443d330100f54ae16581fceb89844c1f22eda26b1bf8560fbee6d4053261f5.png,ophir-co2-laser-lens-and-mirror-1000x1000.png,products/e9443d330100f54ae16581fceb89844c1f22eda26b1bf8560fbee6d4053261f5.png,image/png,png,99926,e9443d330100f54ae16581fceb89844c1f22eda26b1bf8560fbee6d4053261f5,649,1000,Ophir Co2 Laser Lens,20,false
OPHIR-CO2-LASER-LENS,363475f80f37e37a27cb695111321d11c4123cea0d6f9c16979d0eb77b1482b6.png,ophir-co2-laser-lens-and-mirror-1000x1000.png,products/363475f80f37e37a27cb695111321d11c4123cea0d6f9c16979d0eb77b1482b6.png,image/png,png,90292,363475f80f37e37a27cb695111321d11c4123cea0d6f9c16979d0eb77b1482b6,500,500,Ophir Co2 Laser Lens,30,false
OPHIR-CO2-LASER-LENS,aa0650afabc8c1a5fcc0581f07de23d249e59412c3b81131839e5c25fab1956a.jpg,ophir-co2-laser-lens-and-mirror-1000x1000.jpg,products/aa0650afabc8c1a5fcc0581f07de23d249e59412c3b81131839e5c25fab1956a.jpg,image/jpeg,jpg,112626,aa0650afabc8c1a5fcc0581f07de23d249e59412c3b81131839e5c25fab1956a,986,1000,Ophir Co2 Laser Lens,40,false
SINGLE-LAYER-BODOR-LASER-NOZZLE,eb82a08e53c86c8b5cc03b26794588d201388a8a7c14a23c323cb8347e1b7ac6.png,single-layer-bodor-laser-nozzle-500x500.png,products/eb82a08e53c86c8b5cc03b26794588d201388a8a7c14a23c323cb8347e1b7ac6.png,image/png,png,110884,eb82a08e53c86c8b5cc03b26794588d201388a8a7c14a23c323cb8347e1b7ac6,500,293,Single Layer Bodor Laser Nozzle,0,true
SINGLE-LAYER-BODOR-LASER-NOZZLE,a842e00bdb4c63cfe4341be4f4200c6eec9a087ffc2b485995e873440345e7b7.jpg,single-layer-bodor-laser-nozzle-1000x1000.jpg,products/a842e00bdb4c63cfe4341be4f4200c6eec9a087ffc2b485995e873440345e7b7.jpg,image/jpeg,jpg,49875,a842e00bdb4c63cfe4341be4f4200c6eec9a087ffc2b485995e873440345e7b7,1000,893,Single Layer Bodor Laser Nozzle,10,false
SINGLE-LAYER-BODOR-LASER-NOZZLE,d3f069ed758b03748719ba9b6611a45be3eb330cc9cf2e4c8d69554d26206afc.jpg,single-layer-bodor-laser-nozzle-1000x1000.jpg,products/d3f069ed758b03748719ba9b6611a45be3eb330cc9cf2e4c8d69554d26206afc.jpg,image/jpeg,jpg,56187,d3f069ed758b03748719ba9b6611a45be3eb330cc9cf2e4c8d69554d26206afc,1000,891,Single Layer Bodor Laser Nozzle,20,false
SINGLE-LAYER-BODOR-LASER-NOZZLE,ecefba2e2db39b5504e360579f3ffeae9359e0db47156e80d4a7b79c89d7334e.png,single-layer-bodor-laser-nozzle-1000x1000.png,products/ecefba2e2db39b5504e360579f3ffeae9359e0db47156e80d4a7b79c89d7334e.png,image/png,png,175142,ecefba2e2db39b5504e360579f3ffeae9359e0db47156e80d4a7b79c89d7334e,706,1000,Single Layer Bodor Laser Nozzle,30,false
PRECITEC-LASER-NOZZLE,9b094e437ea1a7e70930f02948e7a90a5a28324ea8d7373a353df7a27a43b397.jpeg,precitec-laser-nozzle-1000x1000.jpeg,products/9b094e437ea1a7e70930f02948e7a90a5a28324ea8d7373a353df7a27a43b397.jpeg,image/jpeg,jpeg,21755,9b094e437ea1a7e70930f02948e7a90a5a28324ea8d7373a353df7a27a43b397,1000,1000,Precitec Laser Nozzle,0,true
PRECITEC-LASER-NOZZLE,c5b574343619108cbafb0faee8c00a452d11f49b4dba9f5a24d6b98eb482f90e.jpg,precitec-laser-nozzle-1000x1000.jpg,products/c5b574343619108cbafb0faee8c00a452d11f49b4dba9f5a24d6b98eb482f90e.jpg,image/jpeg,jpg,56640,c5b574343619108cbafb0faee8c00a452d11f49b4dba9f5a24d6b98eb482f90e,1000,1000,Precitec Laser Nozzle,10,false
PRECITEC-LASER-NOZZLE,06f5545986df711466c94cdfebcf107764a5845f8380e72b709ce39bf9902ec7.jpg,precitec-laser-nozzle-1000x1000.jpg,products/06f5545986df711466c94cdfebcf107764a5845f8380e72b709ce39bf9902ec7.jpg,image/jpeg,jpg,41118,06f5545986df711466c94cdfebcf107764a5845f8380e72b709ce39bf9902ec7,997,997,Precitec Laser Nozzle,20,false
PRECITEC-LASER-NOZZLE,fc49fb8ccb24e3edc92c7733ef982842fc6161446638a1ba5276a6ba85af9cab.jpg,precitec-laser-nozzle-1000x1000.jpg,products/fc49fb8ccb24e3edc92c7733ef982842fc6161446638a1ba5276a6ba85af9cab.jpg,image/jpeg,jpg,61333,fc49fb8ccb24e3edc92c7733ef982842fc6161446638a1ba5276a6ba85af9cab,1000,1000,Precitec Laser Nozzle,30,false
PRECITEC-LASER-NOZZLE,5d02dd037762aefe04c6dbb9d4bdd2fff045866f0635e96a69abcefbb1d06941.png,precitec-laser-nozzle-1000x1000.png,products/5d02dd037762aefe04c6dbb9d4bdd2fff045866f0635e96a69abcefbb1d06941.png,image/png,png,142230,5d02dd037762aefe04c6dbb9d4bdd2fff045866f0635e96a69abcefbb1d06941,706,1000,Precitec Laser Nozzle,40,false
PRECITEC-LASER-NOZZLE-2,7ab4c28b61b4b077cb34db079bc82b7eb79255a99a87e938c174c76b86eacd21.jpg,precitec-nozzle-500x500.jpg,products/7ab4c28b61b4b077cb34db079bc82b7eb79255a99a87e938c174c76b86eacd21.jpg,image/jpeg,jpg,22623,7ab4c28b61b4b077cb34db079bc82b7eb79255a99a87e938c174c76b86eacd21,500,500,Precitec Laser Nozzle,0,true
PRECITEC-LASER-NOZZLE-2,2ef22425cb39b6855c276fd28ee9a1489a24185b995dde64eb64dddca8b23b7a.jpg,precitec-laser-nozzle-1000x1000.jpg,products/2ef22425cb39b6855c276fd28ee9a1489a24185b995dde64eb64dddca8b23b7a.jpg,image/jpeg,jpg,59374,2ef22425cb39b6855c276fd28ee9a1489a24185b995dde64eb64dddca8b23b7a,1000,1000,Precitec Laser Nozzle,10,false
PRECITEC-LASER-NOZZLE-2,268fba865616e09233fff00c40ed50f62bd9029b95471d800c2f57600ae602f8.jpg,precitec-laser-nozzle-1000x1000.jpg,products/268fba865616e09233fff00c40ed50f62bd9029b95471d800c2f57600ae602f8.jpg,image/jpeg,jpg,85675,268fba865616e09233fff00c40ed50f62bd9029b95471d800c2f57600ae602f8,986,1000,Precitec Laser Nozzle,20,false
CHROME-PLATED-LASER-NOZZLE,12d043eac41f5cf8d9d88ab7d1df7951d847a9bbf9ad5398b61a12e80b89629e.jpg,chrome-plated-laser-nozzle-500x500.jpg,products/12d043eac41f5cf8d9d88ab7d1df7951d847a9bbf9ad5398b61a12e80b89629e.jpg,image/jpeg,jpg,15278,12d043eac41f5cf8d9d88ab7d1df7951d847a9bbf9ad5398b61a12e80b89629e,500,500,Chrome Plated Laser Nozzle,0,true
CHROME-PLATED-LASER-NOZZLE,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,chrome-plated-laser-nozzle-1000x1000.jpg,products/2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,image/jpeg,jpg,85689,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2,986,1000,Chrome Plated Laser Nozzle,10,false
CHROME-PLATED-LASER-NOZZLE,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,chrome-plated-laser-nozzle-1000x1000.jpg,products/84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,image/jpeg,jpg,36874,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054,1000,1000,Chrome Plated Laser Nozzle,20,false
CHROME-PLATED-LASER-NOZZLE,64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49.jpg,chrome-plated-laser-nozzle-1000x1000.jpg,products/64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49.jpg,image/jpeg,jpg,40935,64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49,1000,1000,Chrome Plated Laser Nozzle,30,false
PRECITEC-LASER-NOZZLE-3,64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49.jpg,precitec-laser-nozzle-1000x1000.jpg,products/64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49.jpg,image/jpeg,jpg,40935,64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49,1000,1000,Precitec Laser Nozzle,0,true
PRECITEC-LASER-NOZZLE-3,7eee020af9d721473eac7aac35d5431c0da444d50198d717fa50e48b2bd37c30.png,precitec-laser-nozzle-500x500.png,products/7eee020af9d721473eac7aac35d5431c0da444d50198d717fa50e48b2bd37c30.png,image/png,png,132437,7eee020af9d721473eac7aac35d5431c0da444d50198d717fa50e48b2bd37c30,500,481,Precitec Laser Nozzle,10,false
PRECITEC-LASER-NOZZLE-3,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,precitec-laser-nozzle-1000x1000.jpg,products/2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,image/jpeg,jpg,85689,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2,986,1000,Precitec Laser Nozzle,20,false
PRECITEC-LASER-NOZZLE-3,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,precitec-laser-nozzle-1000x1000.jpg,products/84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,image/jpeg,jpg,36874,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054,1000,1000,Precitec Laser Nozzle,30,false
26MM-OSPIRI-LASER-NOZZLE,64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49.jpg,26mm-ospiri-laser-nozzle-1000x1000.jpg,products/64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49.jpg,image/jpeg,jpg,40935,64fe5a0e0c46acec11aa783b3c5f183a86f1aba6e0733a506a4b46599d09bd49,1000,1000,26mm Ospiri Laser Nozzle,0,true
26MM-OSPIRI-LASER-NOZZLE,cdc0c35272c70302ffba1faaa1048bde1dd262d6ad166f987e7cc45257be13b3.jpg,product-jpeg-500x500.jpg,products/cdc0c35272c70302ffba1faaa1048bde1dd262d6ad166f987e7cc45257be13b3.jpg,image/jpeg,jpg,21612,cdc0c35272c70302ffba1faaa1048bde1dd262d6ad166f987e7cc45257be13b3,497,500,26mm Ospiri Laser Nozzle,10,false
26MM-OSPIRI-LASER-NOZZLE,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,26mm-ospiri-laser-nozzle-1000x1000.jpg,products/2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,image/jpeg,jpg,85689,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2,986,1000,26mm Ospiri Laser Nozzle,20,false
26MM-OSPIRI-LASER-NOZZLE,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,26mm-ospiri-laser-nozzle-1000x1000.jpg,products/84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,image/jpeg,jpg,36874,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054,1000,1000,26mm Ospiri Laser Nozzle,30,false
LASER-CERAMIC-NOZZLE,78c382e4fee6f00167043ae8fbcf4df2b98a64ac46b9adaed949b2ed8f34c899.webp,laser-ceramic-nozzle-1000x1000.webp,products/78c382e4fee6f00167043ae8fbcf4df2b98a64ac46b9adaed949b2ed8f34c899.webp,image/webp,webp,71011,78c382e4fee6f00167043ae8fbcf4df2b98a64ac46b9adaed949b2ed8f34c899,1000,592,Laser Ceramic Nozzle,0,true
LASER-CERAMIC-NOZZLE,0fdb915aa6e0e428b0da5cd2729659bb83f5c5f2be93e0adc88775e8c1ba0fff.jpeg,new-product-500x500.jpeg,products/0fdb915aa6e0e428b0da5cd2729659bb83f5c5f2be93e0adc88775e8c1ba0fff.jpeg,image/jpeg,jpeg,13848,0fdb915aa6e0e428b0da5cd2729659bb83f5c5f2be93e0adc88775e8c1ba0fff,500,500,Laser Ceramic Nozzle,10,false
LASER-CERAMIC-NOZZLE,5e5df0f218552bce9b4bb4a14cab3e6744f73a4d9d97c1d44cdb6a6a1c5ffab0.webp,laser-ceramic-nozzle-1000x1000.webp,products/5e5df0f218552bce9b4bb4a14cab3e6744f73a4d9d97c1d44cdb6a6a1c5ffab0.webp,image/webp,webp,57305,5e5df0f218552bce9b4bb4a14cab3e6744f73a4d9d97c1d44cdb6a6a1c5ffab0,1000,1000,Laser Ceramic Nozzle,20,false
LASER-CERAMIC-NOZZLE,ad857a627742960a1738189945fedb1b17ff44453c1c7165ed57e67f4db953e8.jpg,precitec-laser-nozzle-1000x1000.jpg,products/ad857a627742960a1738189945fedb1b17ff44453c1c7165ed57e67f4db953e8.jpg,image/jpeg,jpg,26519,ad857a627742960a1738189945fedb1b17ff44453c1c7165ed57e67f4db953e8,1000,1000,Laser Ceramic Nozzle,30,false
FIBER-OPTIC-SENSOR-CABLE,6b9315eee200faa976b3bffd178cd0849773a94bd59e3cabca87c22ae2cdaf30.webp,fiber-optic-sensor-cable-1000x1000.webp,products/6b9315eee200faa976b3bffd178cd0849773a94bd59e3cabca87c22ae2cdaf30.webp,image/webp,webp,49603,6b9315eee200faa976b3bffd178cd0849773a94bd59e3cabca87c22ae2cdaf30,1000,840,Fiber Optic Sensor Cable,0,true
FIBER-OPTIC-SENSOR-CABLE,11df126c6b65567c2ae659d2adf269ec1b5431f5f29b1006b6076089e0e65dc2.jpeg,new-product-500x500.jpeg,products/11df126c6b65567c2ae659d2adf269ec1b5431f5f29b1006b6076089e0e65dc2.jpeg,image/jpeg,jpeg,18173,11df126c6b65567c2ae659d2adf269ec1b5431f5f29b1006b6076089e0e65dc2,436,500,Fiber Optic Sensor Cable,10,false
FIBER-OPTIC-SENSOR-CABLE,c15e83fce6388545ffe6ed1455301429a0392cd12afffc0b53a6c8dbb3d855c8.webp,fiber-optic-sensor-cable-1000x1000.webp,products/c15e83fce6388545ffe6ed1455301429a0392cd12afffc0b53a6c8dbb3d855c8.webp,image/webp,webp,30308,c15e83fce6388545ffe6ed1455301429a0392cd12afffc0b53a6c8dbb3d855c8,1000,540,Fiber Optic Sensor Cable,20,false
FIBER-OPTIC-SENSOR-CABLE,e2689541ffd1b9f7f1e54906cf1d666fc199e5ac609106f44fbc0929b86eccb8.webp,fiber-optic-sensor-cable-1000x1000.webp,products/e2689541ffd1b9f7f1e54906cf1d666fc199e5ac609106f44fbc0929b86eccb8.webp,image/webp,webp,62155,e2689541ffd1b9f7f1e54906cf1d666fc199e5ac609106f44fbc0929b86eccb8,1000,1000,Fiber Optic Sensor Cable,30,false
FIBER-LASER-CUTTING-MACHINE-NOZZLE,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,fiber-laser-cutting-machine-nozzle-1000x1000.jpg,products/2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2.jpg,image/jpeg,jpg,85689,2eec45ce80c66c7663acc3ca49909bd02f279e8ca11afe1597271e08c2f6d0e2,986,1000,Fiber Laser Cutting Machine Nozzle,0,true
FIBER-LASER-CUTTING-MACHINE-NOZZLE,b341e4504fcdc6a6b50e840dc1e4d1b5715afa3a18ff4d1f27490c4a4bc447c6.jpeg,new-product-500x500.jpeg,products/b341e4504fcdc6a6b50e840dc1e4d1b5715afa3a18ff4d1f27490c4a4bc447c6.jpeg,image/jpeg,jpeg,15318,b341e4504fcdc6a6b50e840dc1e4d1b5715afa3a18ff4d1f27490c4a4bc447c6,500,500,Fiber Laser Cutting Machine Nozzle,10,false
FIBER-LASER-CUTTING-MACHINE-NOZZLE,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,fiber-laser-cutting-machine-nozzle-1000x1000.jpg,products/84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054.jpg,image/jpeg,jpg,36874,84886b41538cfc2afc0db96bb36b32041236d531af3a5bfb3508d4fb384b6054,1000,1000,Fiber Laser Cutting Machine Nozzle,20,false
